user_id,is_gmail,subscription_id,has_facebook,followers_count,followees_count,users_btw_user_and_inviter,reg_hour,reg_weekday,device_is_limited_ad_tracking,push_allowed,battery_save_mode,steps_provider_is_set,watch_is_paired,inviter_invited_count,invited_count,is_ios,is_email_status_good,Actual,Predicted
5689171,1,2,1,13,13,-6394,15,6,0,1,0,1,0,13920,5,0,0,0,0.9472898039127562
25246694,1,2,1,0,1,19835,10,2,0,1,0,1,0,23767,0,0,0,0,0.9472771275817347
15350538,1,2,1,0,1,12590,14,7,0,1,0,1,0,11566,0,0,0,0,0.9471207517303469
4349208,0,2,1,1,1,207,23,7,0,0,0,1,0,2,0,0,0,0,0.9467848946009904
7887178,1,2,1,2,1,17575,15,6,0,1,0,1,0,11414,0,0,0,0,0.9465825793507976
7887178,1,2,1,2,1,17575,15,6,0,1,0,1,0,11414,0,0,0,0,0.9465825793507976
7887178,1,2,1,2,1,17575,15,6,0,1,0,1,0,11414,0,0,0,0,0.9465825793507976
7887178,1,2,1,2,1,17575,15,6,0,1,0,1,0,11414,0,0,0,0,0.9465825793507976
13053672,0,2,1,1,1,-18796,8,5,0,1,0,1,0,40598,1,0,0,0,0.9465780010245582
15844211,0,2,1,1,1,16708,21,5,0,0,0,1,0,4291,0,0,0,0,0.946557310862168
22646277,0,2,1,1,1,5553,23,3,0,1,0,1,0,40598,0,0,0,0,0.9465161314782459
5137332,1,2,1,3,1,-3963,21,2,0,1,0,1,0,16887,2,0,0,0,0.9465153636722389
19635374,1,2,1,0,0,-9498,17,6,0,1,0,1,0,9601,0,0,0,0,0.9464815852249665
10260895,0,2,1,0,1,13257,20,7,0,0,0,1,0,3,0,0,0,0,0.9464491515541985
16275168,1,2,1,0,1,-6044,23,4,0,1,0,1,0,11816,1,0,0,0,0.9464345359159894
9787577,0,2,1,11,2,0,19,7,0,0,0,1,0,0,13,0,0,0,0.9464311358535178
30329062,1,2,1,1,1,-16009,22,4,0,1,0,1,0,11708,0,0,0,0,0.9463994257265127
10471723,0,2,1,0,1,16902,19,7,0,0,0,1,0,2,0,0,0,0,0.9463410342122808
10471723,0,2,1,0,1,16902,19,7,0,0,0,1,0,2,0,0,0,0,0.9463410342122808
10471723,0,2,1,0,1,16902,19,7,0,0,0,1,0,2,0,0,0,0,0.9463410342122808
10471723,0,2,1,0,1,16902,19,7,0,0,0,1,0,2,0,0,0,0,0.9463410342122808
12669981,0,2,1,1,0,0,17,7,0,0,0,1,0,0,0,0,0,0,0.9463150085352516
18950744,1,2,1,0,0,2899,1,7,0,1,0,1,0,11943,0,0,0,0,0.946265412595461
23589743,1,2,1,1,1,6374,10,7,0,1,0,1,0,9334,0,0,0,0,0.9462578546958451
1209893,0,2,1,2,2,-28871,20,6,0,0,0,1,0,2,0,0,0,0,0.9462152225868478
17608002,0,2,1,2,1,-6456,22,6,0,0,0,1,0,2,0,0,0,0,0.9462141225152624
33015776,1,2,1,0,1,21044,8,6,0,1,0,1,0,12172,0,0,0,0,0.9462005389623762
2058794,0,2,1,2,2,30281,18,7,0,0,0,1,0,2,0,0,0,0,0.9461453440564902
2058794,0,2,1,2,2,30281,18,7,0,0,0,1,0,2,0,0,0,0,0.9461453440564902
2058794,0,2,1,2,2,30281,18,7,0,0,0,1,0,2,0,0,0,0,0.9461453440564902
2058794,0,2,1,2,2,30281,18,7,0,0,0,1,0,2,0,0,0,0,0.9461453440564902
15051554,0,2,1,1,1,-20477,13,7,0,0,0,1,0,1,0,0,0,0,0.9461408019445791
4519513,0,2,1,0,0,0,14,7,0,0,0,1,0,0,0,0,0,0,0.9460759580076257
19366133,0,2,1,0,1,3026,14,7,0,0,0,1,0,1,0,0,0,0,0.9460442544066515
18125720,0,2,1,0,1,27469,16,7,0,0,0,1,0,1,0,0,0,0,0.9460187926387793
9103178,0,2,1,3,1,-31127,17,6,0,0,0,1,0,1,3,0,0,0,0.9459961234426446
9103178,0,2,1,3,1,-31127,17,6,0,0,0,1,0,1,3,0,0,0,0.9459961234426446
9103178,0,2,1,3,1,-31127,17,6,0,0,0,1,0,1,3,0,0,0,0.9459961234426446
9103178,0,2,1,3,1,-31127,17,6,0,0,0,1,0,1,3,0,0,0,0.9459961234426446
12194390,0,2,1,0,0,0,19,6,0,0,0,1,0,0,0,0,0,0,0.945935883981029
18554298,0,2,1,1,1,-31918,16,6,0,0,0,1,0,2,0,0,0,0,0.945927149793242
15887208,0,2,1,2,0,-3322,8,7,0,0,0,1,0,1109,1,0,0,0,0.945908083066517
10854834,0,2,1,0,1,12754,13,7,0,0,0,1,0,2,0,0,0,0,0.9458893097264933
32462475,0,2,1,0,0,0,18,6,0,0,0,1,0,0,0,0,0,0,0.9458550100669283
3747330,0,2,1,0,1,10845,19,6,0,0,0,1,0,1,0,0,0,0,0.9458441751952238
3747330,0,2,1,0,1,10845,19,6,0,0,0,1,0,1,0,0,0,0,0.9458441751952238
3747330,0,2,1,0,1,10845,19,6,0,0,0,1,0,1,0,0,0,0,0.9458441751952238
3747330,0,2,1,0,1,10845,19,6,0,0,0,1,0,1,0,0,0,0,0.9458441751952238
7979760,0,2,1,0,0,0,11,7,0,0,0,1,0,0,0,0,0,0,0.9458335874416243
14513988,0,2,1,0,1,22591,7,2,0,0,0,1,0,11943,0,0,0,0,0.9457981121287683
3703955,1,2,1,5,1,-32562,17,5,0,1,0,1,0,8330,0,0,0,0,0.9457561039632785
3703955,1,2,1,5,1,-32562,17,5,0,1,0,1,0,8330,0,0,0,0,0.9457561039632785
3703955,1,2,1,5,1,-32562,17,5,0,1,0,1,0,8330,0,0,0,0,0.9457561039632785
3703955,1,2,1,5,1,-32562,17,5,0,1,0,1,0,8330,0,0,0,0,0.9457561039632785
27369239,0,2,1,2,1,8438,11,7,0,0,0,1,0,1,0,0,0,0,0.9457555635284616
16133916,0,2,1,0,0,0,10,7,0,0,0,1,0,0,0,0,0,0,0.945752569278879
15502346,1,2,1,0,1,-32210,19,3,0,1,0,1,0,11566,0,0,0,0,0.9457024599629579
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
9743356,0,2,1,0,1,21283,18,6,0,0,0,1,0,6,0,0,0,0,0.9456843029704366
29360192,0,2,1,0,0,0,9,7,0,0,0,1,0,0,0,0,0,0,0.9456714368957091
29837459,1,2,1,1,1,-20529,11,7,0,1,0,1,0,6004,0,0,0,0,0.9456550401573597
18569265,0,2,1,0,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0.9455901901519186
9060339,0,2,1,1,1,-4666,21,5,0,0,0,1,0,2,1,0,0,0,0.9455768537567533
14437574,0,2,1,1,3,19785,10,7,0,0,0,1,0,9,1,0,0,0,0.9455734327637796
4310745,0,2,1,5,5,-31454,12,6,0,0,0,1,0,51,4,0,0,0,0.9455663473177182
4310745,0,2,1,5,5,-31454,12,6,0,0,0,1,0,51,4,0,0,0,0.9455663473177182
4310745,0,2,1,5,5,-31454,12,6,0,0,0,1,0,51,4,0,0,0,0.9455663473177182
4310745,0,2,1,5,5,-31454,12,6,0,0,0,1,0,51,4,0,0,0,0.9455663473177182
3134042,1,2,1,2,2,-13789,23,1,0,1,0,1,0,14375,0,0,0,0,0.9455322039569491
25970390,1,2,1,1,1,-2380,17,7,0,1,0,1,0,4214,0,0,0,0,0.9455218747224465
27850321,1,2,1,2,2,-8087,22,7,0,1,0,1,0,2536,0,0,0,0,0.9455099950423733
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10658840,0,2,1,1,1,31218,10,7,0,0,0,1,0,3,0,0,0,0,0.9455018362613756
10654713,0,2,1,1,1,13675,8,7,0,0,0,1,0,61,0,0,0,0,0.9454899212240282
13203799,1,2,1,1,0,-18655,17,1,0,1,0,1,0,15768,0,0,0,0,0.9454764279407627
8123677,1,2,1,2,1,13031,20,1,0,1,0,1,0,15768,1,0,0,0,0.9454647204149792
8123677,1,2,1,2,1,13031,20,1,0,1,0,1,0,15768,1,0,0,0,0.9454647204149792
8123677,1,2,1,2,1,13031,20,1,0,1,0,1,0,15768,1,0,0,0,0.9454647204149792
8123677,1,2,1,2,1,13031,20,1,0,1,0,1,0,15768,1,0,0,0,0.9454647204149792
31315474,1,2,1,0,1,-16068,2,3,0,1,0,1,0,16279,0,0,0,0,0.9454629057248143
5735966,0,2,1,3,3,5784,14,6,0,0,0,1,0,2,0,0,0,0,0.9454524710748253
14087450,0,2,1,0,1,-14725,5,7,0,0,0,1,0,1,0,0,0,0,0.945450869038376
19619114,0,2,1,0,0,0,13,6,0,0,0,1,0,0,0,0,0,0,0.9454489270443976
2669306,0,2,1,2,2,-12856,15,3,0,0,0,1,0,5085,1,0,0,0,0.9454118039032141
2669306,0,2,1,2,2,-12856,15,3,0,0,0,1,0,5085,1,0,0,0,0.9454118039032141
2669306,0,2,1,2,2,-12856,15,3,0,0,0,1,0,5085,1,0,0,0,0.9454118039032141
2669306,0,2,1,2,2,-12856,15,3,0,0,0,1,0,5085,1,0,0,0,0.9454118039032141
31447722,1,2,1,0,1,-28927,23,6,0,1,0,1,0,3186,0,0,0,0,0.9453922353683123
22204518,0,2,1,2,2,26623,21,5,0,0,0,1,0,2,2,0,0,0,0.9453237048228482
30084589,1,2,1,0,1,-25115,18,5,0,1,0,1,0,6527,0,0,0,0,0.9453065336010463
7807991,0,2,1,3,0,0,18,5,0,0,0,1,0,0,2,0,0,0,0.945299722140003
32633545,0,2,1,0,1,13956,19,5,0,0,0,1,0,17,0,0,0,0,0.945276616397848
24135196,0,2,1,3,2,12869,19,5,0,0,0,1,0,23,0,0,0,0,0.9452706643881238
4136318,0,2,1,2,3,2190,18,5,0,0,0,1,0,3,1,0,0,0,0.9452592832524405
15020554,1,2,1,0,0,-26738,19,6,0,1,0,1,0,3924,0,0,0,0,0.945256858284134
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
10417922,0,2,1,0,0,0,17,5,0,0,0,1,0,0,0,0,0,0,0.9452255586591022
5524714,0,2,1,4,1,-11917,16,5,0,0,0,1,0,3,3,0,0,0,0.945217698304388
5524714,0,2,1,4,1,-11917,16,5,0,0,0,1,0,3,3,0,0,0,0.945217698304388
5524714,0,2,1,4,1,-11917,16,5,0,0,0,1,0,3,3,0,0,0,0.945217698304388
5524714,0,2,1,4,1,-11917,16,5,0,0,0,1,0,3,3,0,0,0,0.945217698304388
4450414,0,2,1,0,2,0,23,4,0,0,0,1,0,0,0,0,0,0,0.9451473778824802
4450414,0,2,1,0,2,0,23,4,0,0,0,1,0,0,0,0,0,0,0.9451473778824802
4450414,0,2,1,0,2,0,23,4,0,0,0,1,0,0,0,0,0,0,0.9451473778824802
4450414,0,2,1,0,2,0,23,4,0,0,0,1,0,0,0,0,0,0,0.9451473778824802
3037485,0,2,1,1,0,0,16,5,0,0,0,1,0,0,0,0,0,0,0.9451413393979043
3292077,0,2,1,0,1,13658,17,5,0,0,0,1,0,2,0,0,0,0,0.9451111437889492
16086007,0,2,1,4,3,0,16,5,0,0,0,1,0,0,4,0,0,0,0.9451061418408515
10984062,0,2,1,0,0,0,22,4,0,0,0,1,0,0,0,0,0,0,0.9450834038462939
6768529,0,2,1,0,0,0,15,5,0,0,0,1,0,0,0,0,0,0,0.9450616936648348
14650566,0,2,1,4,4,1102,22,4,0,0,0,1,0,15,1,0,0,0,0.9450331919574732
2819468,0,2,1,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0.9450182490485828
2819468,0,2,1,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0.9450182490485828
2819468,0,2,1,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0.9450182490485828
2819468,0,2,1,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0.9450182490485828
7901977,0,2,1,2,0,0,1,7,0,0,0,1,0,0,1,0,0,0,0.9450132573519261
14701594,1,2,1,1,2,-22734,23,5,0,1,0,1,0,4039,0,0,0,0,0.9450124489093134
14046987,1,2,1,0,38,-32534,11,6,0,1,0,1,0,6535,0,0,0,0,0.9450118753758189
10610940,0,2,1,1,1,0,14,5,0,0,0,1,0,0,1,0,0,0,0.9449679230367912
10610940,0,2,1,1,1,0,14,5,0,0,0,1,0,0,1,0,0,0,0.9449679230367912
10610940,0,2,1,1,1,0,14,5,0,0,0,1,0,0,1,0,0,0,0.9449679230367912
10610940,0,2,1,1,1,0,14,5,0,0,0,1,0,0,1,0,0,0,0.9449679230367912
4134555,0,2,1,2,1,447,7,6,0,0,0,1,0,2,0,0,0,0,0.9449411727513373
4134555,0,2,1,2,1,447,7,6,0,0,0,1,0,2,0,0,0,0,0.9449411727513373
4134555,0,2,1,2,1,447,7,6,0,0,0,1,0,2,0,0,0,0,0.9449411727513373
4134555,0,2,1,2,1,447,7,6,0,0,0,1,0,2,0,0,0,0,0.9449411727513373
4534483,1,2,1,3,1,-20011,22,7,0,1,0,1,0,1,2,0,0,0,0.9449226114813206
4534483,1,2,1,3,1,-20011,22,7,0,1,0,1,0,1,2,0,0,0,0.9449226114813206
4534483,1,2,1,3,1,-20011,22,7,0,1,0,1,0,1,2,0,0,0,0.9449226114813206
4534483,1,2,1,3,1,-20011,22,7,0,1,0,1,0,1,2,0,0,0,0.9449226114813206
30896403,1,2,1,1,1,-10248,22,5,0,1,0,1,0,4297,0,0,0,0,0.9449121794012428
14929298,1,2,1,0,1,-28041,21,7,0,1,0,1,0,6,0,0,0,0,0.9449119364855807
31886935,1,2,1,0,1,-12805,13,7,0,1,0,1,0,2763,0,0,0,0,0.9448849858511117
18031917,1,2,1,0,1,31382,20,5,0,1,0,1,0,5974,0,0,0,0,0.9448817122166565
30437834,1,2,1,0,0,0,23,7,0,1,0,1,0,0,0,0,0,0,0.9448653193418407
27089720,1,2,1,1,1,-32175,20,7,0,1,0,1,0,1,0,0,0,0,0.9448581546342602
19729715,1,2,1,1,1,1016,23,7,0,1,0,1,0,1,0,0,0,0,0.9448462715040737
32293597,1,2,1,2,2,0,23,7,0,1,0,1,0,0,1,0,0,0,0.9448422347793128
33057220,1,2,1,0,1,-15918,21,7,0,1,0,1,0,2,0,0,0,0,0.9448163000102889
32024671,0,2,1,0,0,0,12,5,0,0,0,1,0,0,0,0,0,0,0.9448150302345736
9686135,0,2,1,0,0,0,12,5,0,0,0,1,0,0,0,0,0,0,0.9448150302345736
9686135,0,2,1,0,0,0,12,5,0,0,0,1,0,0,0,0,0,0,0.9448150302345736
9686135,0,2,1,0,0,0,12,5,0,0,0,1,0,0,0,0,0,0,0.9448150302345736
9686135,0,2,1,0,0,0,12,5,0,0,0,1,0,0,0,0,0,0,0.9448150302345736
7088668,1,2,1,2,1,-26342,20,7,0,1,0,1,0,3,1,0,0,0,0.9448105340224061
7088668,1,2,1,2,1,-26342,20,7,0,1,0,1,0,3,1,0,0,0,0.9448105340224061
7088668,1,2,1,2,1,-26342,20,7,0,1,0,1,0,3,1,0,0,0,0.9448105340224061
7088668,1,2,1,2,1,-26342,20,7,0,1,0,1,0,3,1,0,0,0,0.9448105340224061
13579945,1,2,1,5,5,-7659,22,7,0,1,0,1,0,7,0,0,0,0,0.9447876143930408
33060546,1,2,1,0,0,0,22,7,0,1,0,1,0,0,0,0,0,0,0.9447829374630262
32683014,1,2,1,0,0,0,22,7,0,1,0,1,0,0,0,0,0,0,0.9447829374630262
24467054,1,2,1,0,0,0,22,7,0,1,0,1,0,0,0,0,0,0,0.9447829374630262
26770281,1,2,1,0,0,0,22,7,0,1,0,1,0,0,0,0,0,0,0.9447829374630262
29417552,1,2,1,2,2,-2396,22,7,0,1,0,1,0,2,0,0,0,0,0.9447793762838996
8981680,0,2,1,1,0,0,18,4,0,0,0,1,0,0,1,0,0,0,0.9447517561663082
8981680,0,2,1,1,0,0,18,4,0,0,0,1,0,0,1,0,0,0,0.9447517561663082
8981680,0,2,1,1,0,0,18,4,0,0,0,1,0,0,1,0,0,0,0.9447517561663082
8981680,0,2,1,1,0,0,18,4,0,0,0,1,0,0,1,0,0,0,0.9447517561663082
5777753,0,2,1,0,1,23362,0,7,0,0,0,1,0,1,0,0,0,0,0.9447450389777183
5777753,0,2,1,0,1,23362,0,7,0,0,0,1,0,1,0,0,0,0,0.9447450389777183
5777753,0,2,1,0,1,23362,0,7,0,0,0,1,0,1,0,0,0,0,0.9447450389777183
5777753,0,2,1,0,1,23362,0,7,0,0,0,1,0,1,0,0,0,0,0.9447450389777183
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
6943488,1,2,1,7,6,-25550,16,6,0,1,0,1,0,3216,6,0,0,0,0.9447366033605074
8485639,0,2,1,1,0,0,11,5,0,0,0,1,0,0,0,0,0,0,0.944730216667981
8485639,0,2,1,1,0,0,11,5,0,0,0,1,0,0,0,0,0,0,0.944730216667981
8485639,0,2,1,1,0,0,11,5,0,0,0,1,0,0,0,0,0,0,0.944730216667981
8485639,0,2,1,1,0,0,11,5,0,0,0,1,0,0,0,0,0,0,0.944730216667981
7717916,0,2,1,2,0,0,11,5,0,0,0,1,0,0,1,0,0,0,0.9447275614939808
7717916,0,2,1,2,0,0,11,5,0,0,0,1,0,0,1,0,0,0,0.9447275614939808
7717916,0,2,1,2,0,0,11,5,0,0,0,1,0,0,1,0,0,0,0.9447275614939808
7717916,0,2,1,2,0,0,11,5,0,0,0,1,0,0,1,0,0,0,0.9447275614939808
24255879,1,2,1,1,2,-20725,14,2,0,1,0,1,0,11816,1,0,0,0,0.9447089899164942
26177596,1,2,1,0,0,0,21,7,0,1,0,1,0,0,0,0,0,0,0.9447004396940231
4365886,1,2,1,2,1,0,21,7,0,1,0,1,0,0,0,0,0,0,0.9446866505294866
160345,1,2,1,1,1,787,21,7,0,1,0,1,0,5,0,0,0,0,0.9446842219229031
30483659,0,2,1,0,1,-29689,8,2,0,0,0,1,0,6004,0,0,0,0,0.9446787969737832
5953154,1,2,1,0,1,12550,22,7,0,1,0,1,0,1,0,0,0,0,0.9446760487535008
7030272,1,2,1,1,1,13135,9,7,0,1,0,1,0,3953,0,0,0,0,0.9446746406196397
8418899,0,2,1,0,0,0,17,4,0,0,0,1,0,0,0,0,0,0,0.9446718723515374
6600026,0,2,1,0,0,0,17,4,0,0,0,1,0,0,0,0,0,0,0.9446718723515374
6600026,0,2,1,0,0,0,17,4,0,0,0,1,0,0,0,0,0,0,0.9446718723515374
6600026,0,2,1,0,0,0,17,4,0,0,0,1,0,0,0,0,0,0,0.9446718723515374
6600026,0,2,1,0,0,0,17,4,0,0,0,1,0,0,0,0,0,0,0.9446718723515374
10763878,0,2,1,0,1,-18118,22,3,0,0,0,1,0,2,0,0,0,0,0.9446617842846161
9938777,0,2,1,1,1,0,17,4,0,0,0,1,0,0,1,0,0,0,0.9446601458478835
9938777,0,2,1,1,1,0,17,4,0,0,0,1,0,0,1,0,0,0,0.9446601458478835
9938777,0,2,1,1,1,0,17,4,0,0,0,1,0,0,1,0,0,0,0.9446601458478835
9938777,0,2,1,1,1,0,17,4,0,0,0,1,0,0,1,0,0,0,0.9446601458478835
16046542,0,2,1,1,1,423,17,4,0,0,0,1,0,1,0,0,0,0,0.944657402930729
18628304,1,2,1,0,0,30971,8,2,0,1,0,1,0,14836,0,0,0,0,0.9446544671663781
30288147,0,2,1,1,1,1488,21,3,0,1,0,1,0,34157,0,0,0,0,0.9446533252088335
32291946,1,2,1,2,5,0,21,7,0,1,0,1,0,0,0,0,0,0,0.9446503781331201
32683321,1,2,1,0,1,-3133,20,7,0,1,0,1,0,5,0,0,0,0,0.9446346514310666
9791976,1,2,1,3,6,21851,23,7,0,1,0,1,0,2,0,0,0,0,0.9446337006808101
9791976,1,2,1,3,6,21851,23,7,0,1,0,1,0,2,0,0,0,0,0.9446337006808101
9791976,1,2,1,3,6,21851,23,7,0,1,0,1,0,2,0,0,0,0,0.9446337006808101
9791976,1,2,1,3,6,21851,23,7,0,1,0,1,0,2,0,0,0,0,0.9446337006808101
4183836,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
4183836,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
2063942,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
2063942,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
4183836,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
4183836,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
21118676,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
2063942,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
2063942,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
32099544,1,2,1,0,0,0,20,7,0,1,0,1,0,0,0,0,0,0,0.9446178258933436
32491867,1,2,1,1,1,9754,21,7,0,1,0,1,0,1,1,0,0,0,0.9446126430919014
27390863,1,2,1,1,1,-21266,18,7,0,1,0,1,0,3,0,0,0,0,0.944608411723924
30704680,1,2,1,0,1,458,20,7,0,1,0,1,0,1,0,0,0,0,0.9446054350391777
13521446,1,2,1,1,1,-16461,23,6,0,1,0,1,0,643,0,0,0,0,0.944602256935683
4639792,0,2,1,0,1,324,23,3,0,0,0,1,0,1,0,0,0,0,0.9445997618519024
32098928,1,2,1,1,1,1341,20,7,0,1,0,1,0,2,0,0,0,0,0.9445964247862184
9356159,0,2,1,2,1,-1816,16,4,0,0,0,1,0,9,0,0,0,0,0.9445920955044043
32494131,1,2,1,1,1,3150,20,7,0,1,0,1,0,2,0,0,0,0,0.9445822501456363
26638064,0,2,1,0,0,0,9,5,0,0,0,1,0,0,0,0,0,0,0.9445673242875489
8017184,1,2,1,6,5,0,20,7,0,1,0,1,0,0,3,0,0,0,0.944557338107836
8017184,1,2,1,6,5,0,20,7,0,1,0,1,0,0,3,0,0,0,0.944557338107836
8017184,1,2,1,6,5,0,20,7,0,1,0,1,0,0,3,0,0,0,0.944557338107836
8017184,1,2,1,6,5,0,20,7,0,1,0,1,0,0,3,0,0,0,0.944557338107836
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
5788895,0,2,0,1,3,32021,3,7,0,1,0,1,0,73673,0,0,0,0,0.9445481147258356
27383356,1,2,1,0,1,-543,14,7,0,1,0,1,0,1550,0,0,0,0,0.9445406104656711
32290906,1,2,1,6,6,1078,20,7,0,1,0,1,0,2,5,0,0,0,0.9445397561174455
13575496,1,2,1,0,0,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445350959193932
3781445,1,2,1,0,0,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445350959193932
3781445,1,2,1,0,0,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445350959193932
3781445,1,2,1,0,0,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445350959193932
13164857,1,2,1,0,0,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445350959193932
3781445,1,2,1,0,0,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445350959193932
5930306,1,2,1,0,1,-721,19,7,0,1,0,1,0,1,0,0,0,0,0.9445319355752263
2318133,1,2,1,0,1,-7799,22,4,0,1,0,1,0,4996,0,0,0,0,0.9445302853844281
32866495,1,2,1,0,1,881,19,7,0,1,0,1,0,3,0,0,0,0,0.9445199169371331
4871960,1,2,1,0,2,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445169157532242
4871960,1,2,1,0,2,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445169157532242
4871960,1,2,1,0,2,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445169157532242
4871960,1,2,1,0,2,0,19,7,0,1,0,1,0,0,0,0,0,0,0.9445169157532242
11919444,0,2,1,0,0,0,15,4,0,0,0,1,0,0,0,0,0,0,0.9445064481790062
24169990,1,2,1,0,1,-4685,20,6,0,1,0,1,0,1520,0,0,0,0,0.9445039976341303
8031587,1,2,1,2,3,11429,20,7,0,1,0,1,0,1,1,0,0,0,0.9444962102770587
15497753,0,2,1,1,1,-17878,20,3,0,0,0,1,0,4,0,0,0,0,0.9444926255176819
12334869,0,2,1,2,1,-20823,13,4,0,0,0,1,0,4,2,0,0,0,0.9444908522006017
5560593,1,2,1,1,2,-23366,17,5,0,1,0,1,0,3877,0,0,0,0,0.9444782496016432
